bundle_asset_id,bundle_id_section,bundle_image_url
B_ca48043ddb7a,1,https://static.zara.net/assets/public/0cc2/5414/31be41a69524/4a1be0252aa6/01478259922-p/01478259922-p.jpg?ts=1758286105598
B_b8bd137c4116,1,https://static.zara.net/assets/public/d6e9/dfc0/5fb24de59dff/d25bd6e7ffde/05039221524-p/05039221524-p.jpg?ts=1758269238690
B_a7d56edf2951,2,https://static.zara.net/assets/public/d8eb/98a5/c30247639f91/4eedd7a07498/T009-p/T009-p.jpg?ts=1762776695772
B_794bd883dfee,1,https://static.zara.net/assets/public/5e41/fa5f/2f9242dc8c55/e6fbf9ea6a98/T9550677008-p/T9550677008-p.jpg?ts=1753202161586
B_b3ee1de4a85b,3,https://static.zara.net/assets/public/8da0/0917/cafc475db441/9e6e5dd448d5/T9602946971-p/T9602946971-p.jpg?ts=1753948445592
B_3ec371bee93d,2,https://static.zara.net/assets/public/1e3e/ba64/36f443aea006/b24454e945d6/00706176922-510-p/00706176922-510-p.jpg?ts=1750069217104
B_6129e9287793,1,https://static.zara.net/assets/public/e295/eb49/f84d491b8736/fb081fa85c6a/03436198712-003-p/03436198712-003-p.jpg?ts=1751986453420
B_8c1033149784,1,https://static.zara.net/assets/public/78e2/a9e0/cd904c8092b9/074147f3e4e5/T9754561370-p/T9754561370-p.jpg?ts=1763647089885
B_32ccac88f9ac,2,https://static.zara.net/assets/public/b280/f20d/5f7f4a97876a/1861f243d9d5/04333303807-p/04333303807-p.jpg?ts=1750947007835
B_3eadc9deeb7d,2,https://static.zara.net/assets/public/7884/d616/664d46c08ad7/76720a0b8a39/03918470400-p/03918470400-p.jpg?ts=1757064818133
B_5f5d491cf211,2,https://static.zara.net/assets/public/8d0e/9bbc/c1fe42e69f72/077a520c18d0/T9431247228-p/T9431247228-p.jpg?ts=1758806867954
B_713e05ca1a04,1,https://static.zara.net/assets/public/0261/0ce4/031546c6bad0/16793b5f57a5/T9776622340-p/T9776622340-p.jpg?ts=1762867381811
B_4ec9d1d0e47a,2,https://static.zara.net/assets/public/1b86/28af/f83d441da0a2/e55e42ac79d4/09592999800-p/09592999800-p.jpg?ts=1765814282088
B_8f8ef73f57b0,2,https://static.zara.net/assets/public/d01c/0dca/097740adbf4f/4ce690cebef9/T9465221927-p/T9465221927-p.jpg?ts=1751536261282
B_0cca11fe3b90,1,https://static.zara.net/assets/public/e0f5/0ab1/e5404d46ac9e/a0ca034e82d5/03920221676-p/03920221676-p.jpg?ts=1763467097602
B_11ead98c6fbb,2,https://static.zara.net/assets/public/e979/1466/cbd34da69235/ba0d05050364/T9627662754-p/T9627662754-p.jpg?ts=1761648609808
B_dcb58f47f71e,2,https://static.zara.net/assets/public/fbc0/7f5b/880a417fa458/afad04356bf6/T9958013082-p/T9958013082-p.jpg?ts=1760346400727
B_12f1e69b6ce3,1,https://static.zara.net/assets/public/b73b/487b/b13c408ba036/3e61a51a5f3d/04786306111-p/04786306111-p.jpg?ts=1759926755752
B_e7d2e918d7a4,1,https://static.zara.net/assets/public/06ae/d0a2/478e4382853a/9a421513b825/T9347471652-p/T9347471652-p.jpg?ts=1756826006071
B_48d358180e31,2,https://static.zara.net/assets/public/1260/9b0c/f936432c90d6/d624cd0207ff/00693409422-200-p/00693409422-200-p.jpg?ts=1754918962670
B_4d4e18839632,2,https://static.zara.net/assets/public/ea29/fd98/2c55465bad4b/32e8b8457879/09598323712-p/09598323712-p.jpg?ts=1758015464899
B_a73501bc9cf4,2,https://static.zara.net/assets/public/1a83/bc01/42a0469f947c/54d5022253ee/02893306422-200-p/02893306422-200-p.jpg?ts=1754918968384
B_117ad4b48996,1,https://static.zara.net/assets/public/a9e5/1e20/f4c44c648250/fd708836b241/09174136712-p/09174136712-p.jpg?ts=1760623682077
B_2770fe0b464e,1,https://static.zara.net/assets/public/69f7/90d2/ff224f418293/253a38c25831/06098913681-p/06098913681-p.jpg?ts=1753259463929
B_f79dbb3d9b12,3,https://static.zara.net/assets/public/0b18/99fd/567e4d54b549/23fbed21edd9/08073603620-p/08073603620-p.jpg?ts=1763720266340
B_3e5030f43700,2,https://static.zara.net/assets/public/a308/def0/baf2448484b1/3a57930ab5e0/00077400081-p/00077400081-p.jpg?ts=1768392991666
B_d7128705b46d,1,https://static.zara.net/assets/public/070f/529d/ff3f477e9230/8f8a95f077c8/M9214546548-p/M9214546548-p.jpg?ts=1750672704383
B_c77fe5c2db0e,1,https://static.zara.net/assets/public/07f2/91cd/36dc44a7b13f/ad7ee12de2c8/05063759684-p/05063759684-p.jpg?ts=1756220534227
B_2bf04e2cd9e8,2,https://static.zara.net/assets/public/622c/ff33/0f974d16b4d6/1541a67e9663/T9305508343-p/T9305508343-p.jpg?ts=1759320183506
B_39b3ec50a007,2,https://static.zara.net/assets/public/612b/bea9/8f794588a64b/358f69586dc7/01501350422-p/01501350422-p.jpg?ts=1758013814354
B_800f073d8ea3,2,https://static.zara.net/assets/public/089f/ac68/95a94b7fbc48/f9056e6e6be2/T9390727577-p/T9390727577-p.jpg?ts=1761648491963
B_b1e4eabcd53f,2,https://static.zara.net/assets/public/97b8/046f/34584c78a29f/384dcea7cfef/T9607561105-p/T9607561105-p.jpg?ts=1754918508757
B_71dfa2d9c229,1,https://static.zara.net/assets/public/4eb4/4e5c/71a94c10bcae/062ce76ff37f/08767255044-p/08767255044-p.jpg?ts=1757585040021
B_5ac5fc6b1e4a,2,https://static.zara.net/assets/public/0939/e60a/2c75473c96c3/b6e00d047d39/05854540802-p/05854540802-p.jpg?ts=1763952943459
B_449176fc93a8,2,https://static.zara.net/assets/public/cd00/760b/655f4cc0b8cf/2428692b248b/02632304422-p/02632304422-p.jpg?ts=1758014019987
B_7085859c06ab,2,https://static.zara.net/assets/public/0a88/a99a/12394c70b727/f509a697b586/T9129287415-p/T9129287415-p.jpg?ts=1759153530212
B_e7038ad40596,2,https://static.zara.net/assets/public/01e5/4439/ce824452a9c8/7bffda0da0ff/T9951898239-p/T9951898239-p.jpg?ts=1756120912744
B_f3cddd25d4cf,1,https://static.zara.net/assets/public/c836/58b5/9cb6487bab0d/927a943fb6db/05536139305-p/05536139305-p.jpg?ts=1765183833466
B_16dcc49502b9,2,https://static.zara.net/assets/public/3c90/8e1e/9b214a73b79b/1072ae724ce4/T9833281306-p/T9833281306-p.jpg?ts=1752152058340
B_6cdac117f632,3,https://static.zara.net/assets/public/21fa/8249/7600414888f1/29142cde23ea/T9574189766-p/T9574189766-p.jpg?ts=1754937374819
B_8c1025231fcf,1,https://static.zara.net/assets/public/292a/f980/0c624e61917f/a6f203a53c68/04174817800-p/04174817800-p.jpg?ts=1764924435356
B_89950ac9ed20,3,https://static.zara.net/assets/public/27cd/0aa5/93f244e19e9c/d9385fea83ba/02756546712-200-p/02756546712-200-p.jpg?ts=1751984326818
B_0fe670b3a285,1,https://static.zara.net/assets/public/31cf/9d91/3b7f48a6a613/a3c276110210/16689610802-p/16689610802-p.jpg?ts=1764174856202
B_6ed6ec6f249c,1,https://static.zara.net/assets/public/253e/0565/120d485a89f8/e95971bfb52a/08181278712-p/08181278712-p.jpg?ts=1753889994071
B_24b733fcdb68,3,https://static.zara.net/assets/public/cabe/0c7b/577d488ea14f/f8d2cc457399/06303554505-p/06303554505-p.jpg?ts=1747237849086
B_1c042de99737,1,https://static.zara.net/assets/public/dbb4/8c58/7f30451dbc5a/49c05ea3d0d2/T005-p/T005-p.jpg?ts=1762775463985
B_c1a7324b973a,1,https://static.zara.net/assets/public/6916/1a8d/b77d4ee1b4a1/d090e901bed2/09632243428-p/09632243428-p.jpg?ts=1755699079412
B_8cbd71d28fe8,2,https://static.zara.net/assets/public/684c/777b/ef6d4b70afc0/817c2bb8b7cb/T9461592847-p/T9461592847-p.jpg?ts=1754296231497
B_08126c99720c,3,https://static.zara.net/assets/public/2f64/6455/2ecc4e46820a/b07bd645b814/T9602946971-p/T9602946971-p.jpg?ts=1753789699383
B_bd63ea43a92f,2,https://static.zara.net/assets/public/c0b7/7cd6/87e348c2a4e1/6ffd87bf5db4/T9139627926-p/T9139627926-p.jpg?ts=1758011246558
B_3cc4b263e4c5,2,https://static.zara.net/assets/public/76b2/7e08/1ecf480bad18/0bff4a09554a/07563300420-200-p/07563300420-200-p.jpg?ts=1752056890096
B_93c14db120bf,3,https://static.zara.net/assets/public/ed9c/1d92/4211418bbabc/8329f0b708f0/T9921386145-p/T9921386145-p.jpg?ts=1759936975890
B_8ec220224368,2,https://static.zara.net/assets/public/b47e/18d7/a048435dab9e/eaab089b60c8/02142319816-p/02142319816-p.jpg?ts=1764676633876
B_845162009ec2,1,https://static.zara.net/assets/public/31f1/9172/16754d509fe3/4cac057e2d81/03581240700-p/03581240700-p.jpg?ts=1763096489083
B_0f29d5bd5759,1,https://static.zara.net/assets/public/638e/112e/e46342859c0b/89d5493bdeb4/09112262800-p/09112262800-p.jpg?ts=1759925409605
B_d769ff2f04cd,2,https://static.zara.net/assets/public/ad25/355c/9bcf40c88d7c/d2c05da7f784/T9089568799-p/T9089568799-p.jpg?ts=1749564771204
B_4eb146daebec,2,https://static.zara.net/assets/public/9043/ca50/1352422ebb56/950a007856d7/T9363506441-p/T9363506441-p.jpg?ts=1754042581662
B_cf550c1be5e0,2,https://static.zara.net/assets/public/5873/070d/74a74509a67f/0d2a90db462a/05344322700-p/05344322700-p.jpg?ts=1758014776562
B_eeee49e3449b,2,https://static.zara.net/assets/public/ade7/a5e4/79284ebabe75/b02604d9934b/T9986604087-p/T9986604087-p.jpg?ts=1753692833827
B_a611f7c8686e,1,https://static.zara.net/assets/public/a48b/4f52/21994ebd9565/74e377d1e8d1/03811265500-p/03811265500-p.jpg?ts=1763467092242
B_7835e22a307c,1,https://static.zara.net/assets/public/22d5/084a/7d15485b9d24/bcf20bcc47f2/01966986630-p/01966986630-p.jpg?ts=1753199773786
B_e7bdbaa8ee67,2,https://static.zara.net/assets/public/7c1c/e2bb/14764d7e99b2/583de1e64628/03918321500-p/03918321500-p.jpg?ts=1756740070955
B_d92dd8391cf4,2,https://static.zara.net/assets/public/adda/7ff1/8a984c13958a/ce8631dba17a/T9638273965-p/T9638273965-p.jpg?ts=1758204028640
B_d10dbf2a4caf,3,https://static.zara.net/assets/public/0831/8eb8/7e7d464abbc5/ad4ad6f19ba0/06688714712-a1/06688714712-a1.jpg?ts=1764255660219
B_20daf39d12c4,3,https://static.zara.net/assets/public/633a/9652/33b94b7ebbca/c84944c2c85b/T9801786789-p/T9801786789-p.jpg?ts=1758817094062
B_8f065f98a119,1,https://static.zara.net/assets/public/56df/6b31/0359455cb4b4/4008712311a4/T9031526629-p/T9031526629-p.jpg?ts=1757939670730
B_b725e35f9fdd,1,https://static.zara.net/assets/public/68c0/aa04/b7164f45a867/6f08e3deb852/02903241712-p/02903241712-p.jpg?ts=1751968886224
B_9d364badb58b,1,https://static.zara.net/assets/public/515e/bb53/52614710bc97/f9377e67404a/03920276700-p/03920276700-p.jpg?ts=1761558748504
B_b06dc6216d50,2,https://static.zara.net/assets/public/4291/7398/b577442ea163/e67b75813c29/05588752711-p/05588752711-p.jpg?ts=1758014898399
B_4529ce9c567d,1,https://static.zara.net/assets/public/104e/afaf/21c548fe982f/0178c1b90160/08335920070-p/08335920070-p.jpg?ts=1752072499449
B_3f5294f24da9,2,https://static.zara.net/assets/public/1198/eabd/410644dab543/e8cb46a30f6c/07380450803-p/07380450803-p.jpg?ts=1757666657859
B_59696f2d825e,1,https://static.zara.net/assets/public/c24e/a460/da534e3c9bee/604e489d35b9/03739032832-p/03739032832-p.jpg?ts=1767082518770
B_eca29ccc3163,2,https://static.zara.net/assets/public/72d1/8592/e33e4ba0958c/532f40632f23/T9552180847-p/T9552180847-p.jpg?ts=1757430833473
B_dcd08ce4a105,2,https://static.zara.net/assets/public/2f68/5da5/80744df29f7c/be1d8299ee0c/09598349716-p/09598349716-p.jpg?ts=1764677083531
B_c0fc5b280bcb,1,https://static.zara.net/assets/public/6ac6/c7bf/4cb24815b5d9/88cae0d3e12b/01758104800-p/01758104800-p.jpg?ts=1757505001562
B_e75a916d5ca4,2,https://static.zara.net/assets/public/e3b4/8e44/dc2b4f40a4d5/a634fc8f70e3/06790819922-p/06790819922-p.jpg?ts=1761134403707
B_df901ecf9350,2,https://static.zara.net/assets/public/9772/f5cc/9e94427a83e9/07376ff74c8a/T9968805191-p/T9968805191-p.jpg?ts=1752230994521
B_4b9b5eaa5785,2,https://static.zara.net/assets/public/20cf/f7d2/3d6e45fc88c3/6d2ded698e65/T9905435356-p/T9905435356-p.jpg?ts=1759226078387
B_0ea4e8747b26,2,https://static.zara.net/assets/public/391f/ef23/0c004ab78ed4/6e059853f60b/06667595700-p/06667595700-p.jpg?ts=1761062009260
B_37de4f719105,2,https://static.zara.net/assets/public/21df/1afc/7da84e3a8fef/5ae4d54c179c/05904484730-p/05904484730-p.jpg?ts=1760613118259
B_43b6e2310f31,2,https://static.zara.net/assets/public/9379/2bcc/8d93478998a8/9457d7954022/T9651250120-p/T9651250120-p.jpg?ts=1760423517022
B_8e605fdde911,2,https://static.zara.net/assets/public/bec6/4b20/185e41c5811b/6661092f657b/04731526822-200-p/04731526822-200-p.jpg?ts=1754918977140
B_2d7e22d82b25,2,https://static.zara.net/assets/public/62df/61e4/d1634c55a607/553a1baead60/T9926654797-p/T9926654797-p.jpg?ts=1764580339744
B_4803f6a84827,2,https://static.zara.net/assets/public/05e8/a2b0/64bf49f28d68/6bad4a06c956/T9601655541-p/T9601655541-p.jpg?ts=1764674304993
B_a65869e33885,3,https://static.zara.net/assets/public/c2ce/1a35/70154b329b84/639c75e4a588/T9237664494-p/T9237664494-p.jpg?ts=1758817048854
B_4795cfdaa7e9,1,https://static.zara.net/assets/public/dcc8/a2e0/b3b444d4b712/5917c8b413b5/01011302808-p/01011302808-p.jpg?ts=1760627558149
B_402ba786bde3,1,https://static.zara.net/assets/public/0e24/aee9/372848baabdb/95e62d148906/05039455712-p/05039455712-p.jpg?ts=1754277944486
B_13cd5c5a9e9a,2,https://static.zara.net/assets/public/d70d/0e45/3ffb413aa0da/a3ec4965f8b3/T9075538861-p/T9075538861-p.jpg?ts=1759336309740
B_46d32448288b,2,https://static.zara.net/assets/public/ecae/3ed8/8b1849168a06/ac7775f49f4b/00840477405-p/00840477405-p.jpg?ts=1757318860255
B_ff7f4d54125e,1,https://static.zara.net/assets/public/cbf8/a48e/1110496ebafe/b9ead5ea83f6/06050026803-p/06050026803-p.jpg?ts=1760089898050
B_50ea2983ab68,2,https://static.zara.net/assets/public/3d92/db98/faf446ccafbf/dfc85b901781/T9506541409-p/T9506541409-p.jpg?ts=1753777577571
B_e8581d6a86d1,1,https://static.zara.net/assets/public/4f1d/dafc/41dd4684b066/34779619a9a3/05427723810-p/05427723810-p.jpg?ts=1751367202585
B_84b334d26790,2,https://static.zara.net/assets/public/329c/c3d9/eaa74d34a407/cbe00b98ebaf/05747557700-p/05747557700-p.jpg?ts=1758270362183
B_baaad0022f9a,2,https://static.zara.net/assets/public/7a63/1961/a1e24580b116/d1e32e1bbc00/04332181807-200-p/04332181807-200-p.jpg?ts=1751468056805
B_85b1dda4aa8d,2,https://static.zara.net/assets/public/aa73/844d/4b154440bd6c/1e4bc58bda0d/06601581518-p/06601581518-p.jpg?ts=1761642942918
B_b1c9ce726dc5,3,https://static.zara.net/assets/public/6339/33c8/4b0c4f8fab5e/8107a7c329eb/T9502896875-p/T9502896875-p.jpg?ts=1761917068090
B_5220065932ca,3,https://static.zara.net/assets/public/77c3/7f43/4f2d4016a9c5/627c1ce1b1de/T001-p/T001-p.jpg?ts=1762768485955
B_398f65ff1eca,3,https://static.zara.net/assets/public/11d1/83aa/9df540efa90d/c119fc11b536/T9431324192-p/T9431324192-p.jpg?ts=1760458802766
B_f262bcb14416,1,https://static.zara.net/assets/public/8c29/fca1/cf744c9db0fd/c82a6805cd7b/T012-p/T012-p.jpg?ts=1762180783192
B_6ab641b94396,2,https://static.zara.net/assets/public/1400/365d/b94d4f7f8413/e17e990ed868/05928148700-p/05928148700-p.jpg?ts=1754474061498
B_d92a40781dbc,1,https://static.zara.net/assets/public/ccfb/f39a/7918487e8b9a/ef63cb790a18/09863244407-p/09863244407-p.jpg?ts=1754576961896
B_b02cfd748f8e,2,https://static.zara.net/assets/public/aa05/d1cc/98504ef1a7ad/06cacd83de4f/T9617187701-p/T9617187701-p.jpg?ts=1752158659125
B_ebb5c8e40213,2,https://static.zara.net/assets/public/0eb9/18d6/7f2d4b98ad03/aa4caf8e4038/01501330922-p/01501330922-p.jpg?ts=1758013639470
B_82979c45b476,3,https://static.zara.net/assets/public/a20d/d8d5/ebc84c4986e6/1eddd8f9bf39/T9845542836-p/T9845542836-p.jpg?ts=1754937442420
B_25e3b079f425,3,https://static.zara.net/assets/public/e46c/6a53/5c714adcaa31/c0810c797189/T9463845365-p/T9463845365-p.jpg?ts=1750840636818
B_164231e87caf,3,https://static.zara.net/assets/public/34da/7a3d/7e964143864c/aad29381d965/T9154675845-p/T9154675845-p.jpg?ts=1764868578368
B_c6542e3988ab,2,https://static.zara.net/assets/public/542d/7920/6bb148719ac1/3f59b7130fe8/02521221527-p/02521221527-p.jpg?ts=1761060309579
B_6fda04ca3fa4,2,https://static.zara.net/assets/public/cff9/94f0/4c1a463fa084/29a3dc41ee4d/T9260708189-p/T9260708189-p.jpg?ts=1754900405761
B_9d3004cfa88f,2,https://static.zara.net/assets/public/cc96/7b74/77ef4f938df1/3170b36256f4/T9146329445-p/T9146329445-p.jpg?ts=1763049834571
B_ac146fecd249,3,https://static.zara.net/assets/public/1fc2/b38a/e2b24b9fa4f5/ad40e21957de/06967738712-p/06967738712-p.jpg?ts=1759919034361
B_2ef7b76e623c,1,https://static.zara.net/assets/public/bda6/42ad/61824f2f9094/e857aab040ed/04192042620-p/04192042620-p.jpg?ts=1751021517674
B_0b0e8c2179c3,1,https://static.zara.net/assets/public/c947/8b93/7c3c48cebf06/015e55792b08/03253848700-p/03253848700-p.jpg?ts=1761901834819
B_b3aa7ed1d531,2,https://static.zara.net/assets/public/69d0/24d4/09d3489eb7fc/19dbd270b815/T9329229634-p/T9329229634-p.jpg?ts=1759396336668
B_649a26717fdd,2,https://static.zara.net/assets/public/e063/809a/cc154e2dba5b/27956c2d81b8/05536333800-p/05536333800-p.jpg?ts=1763952964345
B_f35e55ef5693,2,https://static.zara.net/assets/public/8e20/c57f/dcb14e05ae13/ef84e151ecb2/T9848626230-p/T9848626230-p.jpg?ts=1753780549986
B_9a3268b258c5,1,https://static.zara.net/assets/public/a4bd/7409/f34748558735/c9b09db12b08/T007-p/T007-p.jpg?ts=1762180690403
B_544213bb72ea,2,https://static.zara.net/assets/public/e7b1/471f/748d46b4a57d/daeb4705ec93/T9393414636-p/T9393414636-p.jpg?ts=1760424945819
B_826d2a19505b,2,https://static.zara.net/assets/public/9629/cc34/c3a14376b95b/dfe56546af21/06861955700-p/06861955700-p.jpg?ts=1758100968902
B_ef3fde4152c0,1,https://static.zara.net/assets/public/9609/68e6/c318482e914d/ccf33cfef7df/01500617800-p/01500617800-p.jpg?ts=1756394404196
B_29171aef6501,1,https://static.zara.net/assets/public/84e1/c201/ac5d40299007/5a2354ec1584/01067637700-p/01067637700-p.jpg?ts=1759331539326
B_c39a41eca5ec,3,https://static.zara.net/assets/public/3efd/9d34/9529430da923/0692073bf088/00088791532-p/00088791532-p.jpg?ts=1762274325963
B_8f8afe1338dc,1,https://static.zara.net/assets/public/48c4/8741/f2bd483bb6ac/f80b732eb3c1/T9430603236-p/T9430603236-p.jpg?ts=1756203332159
B_68d3c935ecac,1,https://static.zara.net/assets/public/0121/e789/a54e46a5892a/3b1d0369f2c8/08091427717-000-p/08091427717-000-p.jpg?ts=1753809503744
B_d9e9acb210b2,1,https://static.zara.net/assets/public/0c8d/c756/ab2d4f75a8f4/61987f372f56/03920025800-p/03920025800-p.jpg?ts=1760975500878
B_dafad5ffd11a,1,https://static.zara.net/assets/public/1334/d338/4020486ca4c6/2188efdc3c3a/07521502063-p/07521502063-p.jpg?ts=1751628629350
B_7adbf0a83775,2,https://static.zara.net/assets/public/c51c/5bf9/02004148bfba/436d2f9b757b/T9783696566-p/T9783696566-p.jpg?ts=1753868367612
B_024b54540336,2,https://static.zara.net/assets/public/991c/75b3/58b84e96a786/714652038a7a/05747462801-p/05747462801-p.jpg?ts=1753719468065
B_ddd6ec37847f,2,https://static.zara.net/assets/public/6eb5/1c2b/6b9a4347add8/4d29efac95a8/04302235405-p/04302235405-p.jpg?ts=1764676759080
B_276e3e938ba0,1,https://static.zara.net/assets/public/c334/04f1/72c54207a9f9/d71a329fabf4/15212710025-p/15212710025-p.jpg?ts=1765270522557
B_4a30e0844102,2,https://static.zara.net/assets/public/8299/3612/36164ccc8137/f9de7e0d7d03/05644311078-p/05644311078-p.jpg?ts=1754066410656
B_18a986d41518,2,https://static.zara.net/assets/public/c31c/9a58/c57b44c5b586/f61a7ad97852/T9445759371-p/T9445759371-p.jpg?ts=1764331142136
B_38f652bbac2d,2,https://static.zara.net/assets/public/f104/ddfa/8e7146bb9ed7/e23b2270098d/T9168565229-p/T9168565229-p.jpg?ts=1751527297574
B_3de4f9907dd6,2,https://static.zara.net/assets/public/95b2/7142/ff7b48029b27/dd8d67ff1a69/05749182500-p/05749182500-p.jpg?ts=1753364181165
B_f872dce77e45,2,https://static.zara.net/assets/public/df8a/2be4/82574d848194/9ccd712cf675/04847528711-200-p/04847528711-200-p.jpg?ts=1751552885882
B_bf32c08d5f33,2,https://static.zara.net/assets/public/c24d/93b3/3b574d1fa9e4/ac687980dc8d/T9413739950-p/T9413739950-p.jpg?ts=1753781603145
B_f099e5eb0b27,1,https://static.zara.net/assets/public/1b15/007d/1b6c4292b222/6d5a17216e49/04088041737-p/04088041737-p.jpg?ts=1763572709540
B_e261a4de21cb,1,https://static.zara.net/assets/public/cf06/bdf7/63c1468f892d/faf458844a53/00167053500-p/00167053500-p.jpg?ts=1747125341881
B_3a88cd723a9a,1,https://static.zara.net/assets/public/ae71/8b60/ce464d5bae65/d330861f66bd/05070455800-p/05070455800-p.jpg?ts=1764607105346
B_fca1c2d68d67,2,https://static.zara.net/assets/public/f374/f672/0e874236a0fc/dd67c7e12739/03286401700-000-p/03286401700-000-p.jpg?ts=1765788126518
B_01e29d3d2caa,2,https://static.zara.net/assets/public/4536/4544/55b04c28bc8f/00956a97133a/T9013107097-p/T9013107097-p.jpg?ts=1757433341641
B_f3e379ddb277,2,https://static.zara.net/assets/public/72de/d233/9cd84718a9fc/ce56a21a4b3c/T9786081775-p/T9786081775-p.jpg?ts=1757433347982
B_ee6ca765e1e0,2,https://static.zara.net/assets/public/b846/8101/96c148ffac09/648a08edc36c/T9532760474-p/T9532760474-p.jpg?ts=1761754844770
B_14abcf1e7d49,2,https://static.zara.net/assets/public/8fcd/e8c4/fe1545348ae5/65f4ea7864aa/03286401700-p/03286401700-p.jpg?ts=1763652709691
B_3d67fe3c51fe,2,https://static.zara.net/assets/public/26a3/a236/b32d4ca9b46f/5caa4e5bcd19/01501332422-p/01501332422-p.jpg?ts=1761062538688
B_5e2495dcd624,2,https://static.zara.net/assets/public/4b91/b15f/a9774d63872c/79fb41dc3763/T9850642619-p/T9850642619-p.jpg?ts=1759132360184
B_969e8f5b581b,1,https://static.zara.net/assets/public/c8fe/52c4/95f34659bdde/28090a98479e/05644200700-p/05644200700-p.jpg?ts=1768218227530
B_5e36c3295748,2,https://static.zara.net/assets/public/35eb/91c0/9e034a90ab8a/7edad8641a4d/T9768687207-p/T9768687207-p.jpg?ts=1758011969302
B_60fddb6fa5b2,1,https://static.zara.net/assets/public/ed8c/5fce/4f0549108e49/500ec51de339/02969241832-p/02969241832-p.jpg?ts=1761841996999
B_7cdba4bca6cc,3,https://static.zara.net/assets/public/ca6d/f468/5cb84dc782e3/1da009b11be0/01612013716-p/01612013716-p.jpg?ts=1749652060657
B_75a7c5964c5f,2,https://static.zara.net/assets/public/8d76/7641/098b4ab6aa92/6eae2c552c2a/T9153192053-p/T9153192053-p.jpg?ts=1753781408498
B_c9f2f651b29d,1,https://static.zara.net/assets/public/3e0e/61b9/526544fc8fdf/06f249fff3c7/04786255802-p/04786255802-p.jpg?ts=1758091909929
B_1efd42fc98a7,1,https://static.zara.net/assets/public/4b99/f508/48a04a9e9c9a/5f9445991dd8/05919241450-a1/05919241450-a1.jpg?ts=1758100516846
B_c8401c4c0ed9,2,https://static.zara.net/assets/public/28fa/00df/bda945b3b52e/314a6ebd4e48/00726662052-1-p/00726662052-1-p.jpg?ts=1754306935755
B_c42b6fbc99e8,1,https://static.zara.net/assets/public/ca7d/998e/d98243fc973b/cd31ba004d6a/00264407700-p/00264407700-p.jpg?ts=1762357920965
B_621615a0ff3b,1,https://static.zara.net/assets/public/8c8a/8ab0/78a04ee08e83/897a11555a21/07484053711-p/07484053711-p.jpg?ts=1753970262287
B_919ca3ede5b2,2,https://static.zara.net/assets/public/bb02/2870/9b5f4986a7e3/b38ae54b2771/T9382317822-p/T9382317822-p.jpg?ts=1749565286601
B_ce92841993cc,1,https://static.zara.net/assets/public/23b5/ae80/257e4faf97ed/aee530f20e0e/04174712712-p/04174712712-p.jpg?ts=1753184925659
B_f5d9aaa7b4f4,1,https://static.zara.net/assets/public/68ec/1cfe/350642c8a33d/a49e22f6515f/08375052922-p/08375052922-p.jpg?ts=1761902842908
B_2119025afa5f,2,https://static.zara.net/assets/public/5c39/7449/d3ad444cbf8c/02d05a650a23/07545362407-p/07545362407-p.jpg?ts=1758015157320
B_6aba38acd245,3,https://static.zara.net/assets/public/e627/d820/3f184ab58fdc/d91940d8b75a/04441799406-p/04441799406-p.jpg?ts=1758533041871
B_21814e06ccfd,1,https://static.zara.net/assets/public/9812/8583/56a2481b913d/67c5a581c2d0/04174015803-p/04174015803-p.jpg?ts=1756220513951
B_0a35bbbadc78,1,https://static.zara.net/assets/public/b1d5/595d/ad374cb8a42e/6698b31596fa/00085848812-p/00085848812-p.jpg?ts=1762926314378
B_3ae1b8f24f26,2,https://static.zara.net/assets/public/e879/0eb3/940d4bc1ad53/ae6b2e5a930a/T9808428158-p/T9808428158-p.jpg?ts=1752656364117
B_f24c50025f4a,2,https://static.zara.net/assets/public/c0a6/5d39/90164a6db93f/fa7f88530c25/04729309700-p/04729309700-p.jpg?ts=1757516540705
B_8e09acaf2fe4,1,https://static.zara.net/assets/public/c6ae/091a/36654e59af87/e45595ab1446/09728994700-p/09728994700-p.jpg?ts=1764605964428
B_0aeaecb298d5,1,https://static.zara.net/assets/public/f47e/a613/ab204405bd5b/c4011765f163/08189757406-p/08189757406-p.jpg?ts=1752226757523
B_9a9118199a6f,2,https://static.zara.net/assets/public/81c9/6be5/b234497a9720/41262bd5e2c3/T9898309997-p/T9898309997-p.jpg?ts=1764330818524
B_c40a7cfabfb3,2,https://static.zara.net/assets/public/f421/18c8/1cdb4d1d86f9/016cb0726437/T9313028984-p/T9313028984-p.jpg?ts=1761754802750
B_74ba7ca8210c,1,https://static.zara.net/assets/public/1819/7126/c11249c3ba73/8508962f06d5/09293481800-p/09293481800-p.jpg?ts=1761060614090
B_b4bc9142f9d3,2,https://static.zara.net/assets/public/517e/effd/21ab4651a0ee/ed732388f8d4/T9701379512-p/T9701379512-p.jpg?ts=1764579302942
B_17d95d326910,2,https://static.zara.net/assets/public/164c/5c87/6fee4bcd82be/62bef12a4e60/T9603768516-p/T9603768516-p.jpg?ts=1764584695655
B_e7ae5d0e101d,3,https://static.zara.net/assets/public/0477/c65d/14ff42bba3b0/440d2d248ad0/T9138725421-p/T9138725421-p.jpg?ts=1763650842426
